source,destination,f1,f2,f3,f4,f5
371,664,87,27,54,22,19
371,677,34,57,27,5,28
371,686,95,98,19,90,21
371,704,23,78,42,55,66
371,717,13,18,85,95,57
371,730,64,30,96,62,29
371,733,65,65,60,44,10
371,737,93,80,97,68,75
371,739,81,40,11,23,11
371,746,0,79,2,26,52
371,756,62,32,93,88,28
371,762,42,60,12,2,91
371,789,9,58,95,62,24
371,823,1,83,38,12,63
371,844,30,95,69,75,95
371,849,55,73,38,5,0
371,857,49,78,50,69,81
371,868,60,24,91,10,53
371,878,37,90,97,19,31
371,881,30,47,28,42,44
371,882,83,80,67,30,89
371,885,22,36,39,42,42
371,895,60,34,0,12,84
371,897,51,93,85,21,15
371,936,35,22,27,93,98
371,945,35,89,15,64,96
371,958,7,4,60,32,74
371,960,67,20,75,70,42
371,977,51,69,51,20,20
371,991,72,0,25,27,91
371,1023,24,77,69,76,36
371,1026,0,51,22,40,46
371,1031,6,8,49,5,3
371,1032,16,13,99,87,86
371,1044,17,26,96,18,27
371,1053,76,4,39,7,41
371,1157,89,99,62,96,41
371,1186,93,14,8,68,24
371,1196,70,59,55,21,63
371,1201,34,50,16,89,79
371,1211,16,86,29,31,85
371,1222,81,99,79,99,8
371,1260,47,16,35,32,67
371,1261,32,72,80,24,88
371,1297,4,24,94,39,62
371,1310,42,80,43,13,71
371,1322,29,12,34,64,83
371,1396,89,79,55,61,38
371,1428,2,24,45,83,67
371,1446,37,68,53,93,59
371,1468,88,73,46,66,31
371,1485,19,50,68,20,21
371,1487,21,81,84,92,33
371,1573,14,3,89,51,96
371,1633,15,19,42,64,80
371,1706,98,39,57,47,11
371,1726,49,73,89,76,74
371,1956,91,82,31,63,50
371,1966,51,78,93,82,41
371,2145,34,52,94,18,2
371,2165,46,66,8,53,68
371,2339,30,16,55,85,55
371,2398,50,16,21,29,43
371,2501,94,30,26,31,71
371,2625,49,68,53,90,89
371,2643,47,18,44,88,2
371,2693,89,80,67,25,34
371,2801,59,63,7,95,27
371,3352,69,17,14,55,21
371,3456,14,36,80,70,97
371,3645,31,76,29,0,49
371,3755,35,98,28,68,35
371,3796,76,34,10,76,73
371,3967,86,34,18,8,79
371,3976,49,87,78,35,23
371,4110,83,69,46,39,83
371,4335,29,59,98,7,28
371,4338,27,15,46,59,31
371,4424,63,56,94,11,1
371,4661,62,21,44,57,36
371,4735,85,90,44,51,55
371,5288,84,57,66,37,0
371,5412,2,75,37,99,70
371,5459,64,88,80,12,77
371,5775,78,68,93,35,58
371,6388,22,57,48,94,97
371,7277,16,17,3,98,49
371,7422,22,55,31,62,32
371,7478,58,24,58,30,44
371,7795,4,49,37,1,57
371,7809,53,82,77,9,25
372,373,89,96,72,54,84
372,391,80,26,68,74,43
372,515,2,60,88,30,45
372,8287,95,82,17,29,60
374,377,15,99,56,90,23
374,419,4,30,96,25,22
374,1652,94,84,99,63,36
375,377,71,92,12,25,14
376,35,7,31,47,47,50
376,36,22,84,15,28,1
376,86,33,12,27,39,71
376,299,52,25,23,48,41
376,310,75,47,75,22,89
376,311,95,54,5,80,16
376,325,76,83,72,47,24
376,350,53,69,32,18,15
376,377,55,95,50,58,83
376,394,43,48,91,98,94
376,406,27,72,94,14,83
376,636,93,43,79,71,53
376,643,51,27,41,21,46
376,697,40,76,68,78,60
376,706,19,37,22,19,92
376,789,53,79,52,76,25
376,817,20,48,72,50,57
376,977,14,57,49,97,91
376,985,51,92,64,83,99
376,999,45,51,80,31,21
376,1023,65,56,12,16,56
376,1026,85,38,66,26,76
376,1043,89,65,11,48,90
376,1127,76,75,82,17,0
376,1167,6,10,99,85,71
376,1193,40,10,7,43,35
376,1234,34,91,72,60,6
376,1330,92,10,46,69,32
376,1402,8,79,70,17,79
376,1482,42,21,57,47,19
376,1518,16,86,27,51,77
376,1633,18,37,85,3,41
376,1802,27,13,34,49,82
376,1992,28,57,43,17,5
376,2253,41,3,72,2,73
376,2325,32,9,2,53,53
376,3150,53,0,61,60,24
386,8,69,19,99,84,46
386,243,91,2,33,22,59
386,310,46,61,0,92,94
381,243,58,1,15,53,6
381,622,78,1,99,3,17
382,243,90,91,37,60,48
387,150,48,89,91,41,63
387,214,64,39,80,0,74
387,243,55,8,34,90,40
387,259,66,54,70,21,44
387,600,59,42,32,71,38
387,756,88,6,75,24,21
387,817,79,43,52,82,24
387,829,16,1,3,40,54
387,1053,91,90,54,16,99
387,1123,51,58,56,15,77
387,1201,51,41,49,74,50
101,28,3,86,18,63,31
101,56,61,65,74,2,40
101,75,0,60,43,84,19
101,108,17,66,74,96,13
101,152,89,20,11,14,79
101,192,23,19,94,5,28
101,243,28,90,26,77,97
101,299,13,76,73,3,98
101,405,77,54,75,29,48
101,477,0,1,72,27,78
101,517,61,61,75,86,46
101,756,63,21,32,95,49
101,761,73,81,90,93,91
101,1077,54,82,21,53,94
101,1478,24,57,60,18,51
101,8287,95,79,60,85,66
383,15,2,44,81,43,35
383,56,31,10,58,49,27
383,140,61,87,60,97,80
383,150,52,71,26,71,36
383,175,34,47,79,55,78
383,182,70,14,27,52,92
383,224,71,69,92,39,13
383,243,84,72,39,26,17
383,246,43,1,52,44,48
383,255,15,20,73,80,32
383,282,41,16,41,19,28
383,428,91,30,36,20,71
383,560,36,19,74,52,13
383,601,78,39,75,38,79
383,611,82,89,28,42,42
383,622,71,71,58,7,10
383,631,45,92,35,33,54
383,659,82,94,93,55,86
383,739,6,41,99,39,47
383,746,52,21,29,22,83
383,756,54,38,62,68,89
383,762,9,45,9,48,91
383,1166,94,68,93,79,33
383,1646,93,96,57,44,94
383,2206,35,52,55,34,80
383,2297,80,87,47,62,82
383,2324,36,96,33,9,74
383,2398,36,10,73,95,38
383,2411,28,71,64,3,71
383,2508,44,15,26,65,81
383,2535,5,57,10,39,87
383,2674,87,18,71,7,79
383,2770,66,70,1,41,11
383,3026,0,7,56,31,80
383,3089,54,28,56,53,0
383,3352,40,24,70,1,29
383,3480,83,24,29,3,32
383,3529,26,60,24,79,57
383,3537,97,43,26,68,40
383,3615,39,84,58,36,93
383,3680,88,2,53,59,86
383,4110,70,9,37,73,48
383,4977,15,93,39,30,86
383,5254,77,25,73,1,36
383,6296,67,26,51,30,66
384,243,72,89,63,12,47
391,3776,91,1,33,3,9
393,394,34,64,98,68,19
395,35,2,82,47,84,83
395,282,17,86,96,94,4
395,321,95,35,30,61,75
395,396,61,61,22,80,68
395,967,42,24,71,19,60
395,1357,33,87,80,11,24
395,1384,83,97,81,40,80
395,1389,34,88,2,61,27
395,1418,66,43,74,68,59
395,1506,9,4,37,12,96
395,1593,50,77,20,25,75
395,1919,81,95,0,7,73
395,1956,86,97,44,95,80
395,2398,45,70,33,88,89
395,2851,14,40,62,13,32
395,2963,38,12,22,77,72
395,3634,23,98,77,11,47
395,4037,80,23,35,49,63
395,4175,46,13,59,30,66
395,4179,42,68,17,16,43
395,4341,8,91,78,59,32
395,4709,47,99,64,4,49
395,5028,54,2,54,1,93
395,5199,99,42,28,60,80
395,5479,88,42,79,17,88
395,5524,21,33,53,50,53
395,5563,91,98,54,19,90
395,5596,64,36,88,5,50
395,5818,96,90,94,23,30
395,5872,64,37,28,78,57
395,6227,90,42,94,59,88
395,6869,61,21,34,78,63
395,6904,2,46,42,29,91
395,6934,45,43,37,64,66
395,6976,39,52,35,99,98
395,7115,31,89,55,57,16
395,7414,59,56,47,23,92
395,7512,90,62,22,28,38
395,7553,29,53,73,72,59
395,7795,2,71,61,66,27
395,7890,50,88,30,13,94
395,8163,65,16,78,52,56
397,402,97,84,65,35,62
398,402,72,11,24,62,83
398,3792,38,27,38,74,53
398,5295,94,64,93,71,28
398,5543,51,95,10,64,24
398,5739,50,65,12,96,58
398,6001,18,8,32,39,61
398,6890,47,39,96,80,13
399,271,27,51,16,93,53
399,402,55,45,43,51,41
399,560,72,28,27,84,11
399,579,87,13,18,50,61
399,715,60,79,72,44,20
399,1513,73,74,38,14,97
400,192,93,62,34,9,43
400,243,97,37,66,49,9
400,271,55,24,18,92,59
400,299,23,23,4,83,3
400,321,16,8,24,91,94
400,402,78,93,36,0,69
400,606,53,18,30,10,31
400,686,86,76,52,42,56
400,769,61,86,43,31,73
400,1044,75,41,54,91,80
400,1723,39,35,20,96,78
400,8284,40,27,5,38,46
401,402,85,0,88,92,50
403,75,1,10,65,17,95
403,402,94,25,86,76,72
403,425,8,92,88,82,50
403,739,15,67,93,53,61
403,974,44,93,67,71,34
403,1166,88,21,94,60,32
403,1211,9,48,43,48,35
403,1521,57,52,47,89,50
403,1705,23,10,18,60,93
403,1744,65,67,50,48,95
403,1746,56,36,81,71,7
403,2053,60,84,40,46,88
403,2144,89,24,88,89,28
403,2264,89,51,42,74,33
403,2416,92,98,88,47,7
403,2599,29,83,92,52,17
403,2814,25,74,91,38,43
403,2834,74,28,53,26,63
403,2922,74,88,59,81,42
403,2966,73,80,3,99,32
404,402,73,38,4,88,97
404,403,47,41,17,85,74
404,1521,63,13,7,34,67
404,1744,63,4,38,30,95
404,1746,64,82,45,33,26
405,56,99,21,5,93,45
405,246,66,86,52,38,88
405,271,56,41,62,22,9
405,290,6,60,56,1,55
405,402,11,10,29,57,35
405,637,47,97,13,17,85
405,658,33,71,71,24,70
405,677,3,92,37,15,79
405,697,71,68,15,49,22
405,1030,17,29,47,58,58
405,1053,6,48,56,47,1
405,1277,7,54,23,13,17
405,2134,82,82,57,24,1
405,2790,93,7,42,56,73
405,2859,48,24,51,84,37
405,2973,66,42,46,14,64
405,3459,9,11,35,89,63
405,3680,31,47,91,16,39
405,5412,15,74,58,16,76
406,178,20,41,71,42,98
406,236,14,48,29,41,91
406,255,55,72,28,53,73
406,282,0,70,36,84,58
406,306,39,7,53,99,73
406,310,31,19,92,51,41
406,319,44,49,94,39,48
406,325,20,68,87,1,83
406,402,7,36,98,72,84
406,440,50,6,50,92,33
406,538,55,6,9,22,26
406,560,70,48,40,85,24
406,636,16,88,62,21,88
406,667,29,87,50,91,36
406,668,27,47,30,63,92
406,670,61,46,97,35,41
406,675,26,62,29,17,59
406,677,69,79,51,11,70
406,681,1,64,39,75,6
406,684,78,46,56,53,32
406,687,10,11,12,33,65
406,756,16,57,13,31,30
406,1648,1,77,54,19,73
406,1661,12,28,71,59,88
406,2369,32,38,30,64,10
406,2511,1,96,37,98,41
406,2657,35,8,12,17,57
406,3631,32,28,19,73,76
406,5822,97,53,50,25,55
406,6555,76,71,95,11,8
406,6624,24,63,15,29,40
406,6774,51,4,17,98,74
406,6979,56,20,91,61,52
406,7094,65,15,36,40,51
407,15,42,27,44,69,56
407,72,66,2,50,53,7
407,204,27,10,74,91,91
407,214,95,64,3,71,31
407,230,90,63,80,46,40
407,285,96,66,7,18,7
407,298,24,96,48,39,45
407,308,89,5,17,55,84
407,372,37,72,61,1,34
407,402,26,62,69,44,58
407,406,95,31,85,9,93
407,415,37,33,63,95,35
407,429,77,55,59,92,97
407,506,88,62,72,62,89
407,579,88,75,67,62,70
407,673,39,76,97,86,93
407,696,73,35,46,96,24
407,697,91,3,40,51,61
407,722,39,58,15,37,28
407,762,51,11,51,39,86
407,763,32,15,40,67,59
407,838,82,46,70,92,35
407,844,73,12,61,87,99
407,887,25,57,31,34,65
407,937,91,50,61,50,60
407,946,43,6,31,28,72
407,958,89,3,64,9,34
407,989,96,36,46,26,26
407,993,47,95,46,21,61
407,1000,99,46,8,17,63
407,1014,53,49,67,44,34
407,1026,32,58,82,90,57
407,1049,87,75,31,68,57
407,1111,64,42,32,14,68
407,1141,31,7,51,52,21
407,1164,70,16,22,23,70
407,1199,4,43,93,33,13
407,1201,34,8,80,56,89
407,1230,83,7,46,72,30
407,1236,37,81,20,27,70
407,1248,60,55,52,90,15
407,1284,8,49,75,61,42
407,1285,43,27,8,41,62
407,1297,67,7,59,19,5
407,1322,55,2,21,87,43
407,1407,92,31,75,19,27
407,1413,16,58,81,20,67
407,1425,17,44,98,30,94
407,1471,7,17,24,91,62
407,1482,9,82,79,92,42
407,1489,39,43,46,77,47
407,1492,83,36,88,76,78
407,1496,23,67,59,74,81
407,1497,66,34,2,7,83
407,1525,62,78,17,1,52
407,1534,74,61,97,11,9
407,1566,13,71,40,8,43
407,1573,44,67,56,38,56
407,1585,18,14,5,5,78
407,1622,21,81,44,92,6
407,1629,55,96,22,39,37
407,1633,91,94,80,63,38
407,1641,96,64,1,73,28
407,1648,0,36,22,13,98
407,1652,34,67,39,52,57
407,1654,65,36,94,38,24
407,1658,83,34,42,60,12
407,1661,28,52,34,72,79
407,1662,42,90,43,89,10
407,1718,63,65,68,69,44
407,1723,20,35,54,92,55
407,1752,25,25,47,90,5
407,1758,12,28,97,61,39
407,1787,93,15,30,13,2
407,1816,52,38,41,6,48
407,1835,66,18,12,62,39
407,1858,32,67,54,92,77
407,1859,2,98,36,88,89
407,1884,76,29,82,45,55
407,1893,56,76,72,52,17
407,1903,25,34,75,59,11
407,1908,45,19,91,24,90
407,1918,90,65,33,60,34
407,1927,88,72,4,5,38
407,1953,90,96,56,76,14
407,1955,40,26,53,21,10
407,1956,33,54,14,92,37
407,1963,42,91,10,94,80
407,1966,85,39,52,8,52
407,1969,81,53,70,71,50
407,1973,65,61,14,39,76
407,1979,51,55,5,36,72
407,1987,9,18,83,12,45
407,1991,47,61,14,45,52
407,1997,85,38,33,40,35
407,2066,83,53,0,58,86
407,2073,0,43,97,45,22
407,2097,48,86,58,99,66
407,2106,15,6,31,85,18
407,2120,43,96,31,72,44
407,2128,96,37,30,8,35
407,2137,58,70,50,53,59
407,2151,88,10,8,50,67
407,2168,80,12,77,82,96
407,2211,68,40,31,91,88
407,2264,6,7,4,91,55
407,2323,73,11,62,48,42
407,2354,32,41,98,74,81
407,2398,56,89,75,13,21
407,2400,87,55,53,66,75
407,2433,46,96,87,15,44
407,2517,76,51,99,27,63
407,2535,23,37,6,30,66
407,2587,83,50,60,92,57
407,2594,79,61,10,52,98
407,2617,39,35,64,46,12
407,2625,74,19,10,74,3
407,2693,9,63,81,40,62
407,2774,94,46,73,68,48
407,2775,80,51,51,44,62
407,2811,55,51,32,3,70
407,2977,66,5,85,74,7
407,3014,69,91,78,96,32
407,3020,38,51,47,0,77
407,3130,15,1,59,37,76
407,3334,2,41,22,90,84
407,3580,97,63,26,35,36
407,3645,22,8,36,3,49
407,3835,37,16,2,90,60
407,4037,88,73,36,48,77
407,4335,52,42,51,8,87
407,4735,75,80,80,39,58
407,4846,40,14,75,69,89
407,4980,61,96,6,39,98
407,5412,14,76,56,81,56
407,5484,58,32,26,72,17
407,5524,61,52,94,91,77
407,5559,30,50,19,15,41
407,5568,30,75,57,26,97
407,5817,50,68,72,85,50
407,6246,45,3,78,63,20
407,6770,43,44,96,33,67
407,7306,40,69,85,70,22
407,8290,43,76,11,43,28
407,8293,52,34,91,56,2
408,402,75,42,93,52,67
409,402,89,26,38,89,1
409,875,26,7,17,42,76
410,140,82,36,1,67,12
410,402,17,96,84,2,5
410,407,96,26,26,19,51
410,428,69,32,33,85,91
410,431,2,89,15,81,24
410,433,40,55,21,62,8
411,402,87,48,51,2,17
413,402,66,34,12,59,57
415,35,52,49,34,36,19
415,405,4,67,91,76,95
415,549,8,45,1,33,76
415,1330,65,86,70,19,47
414,39,24,4,52,74,68
414,415,29,60,59,39,94
414,656,87,24,98,49,10
325,232,50,46,25,81,23
325,282,65,90,52,52,29
325,415,34,89,67,5,20
325,428,28,33,27,79,85
325,560,81,46,80,83,41
325,590,94,67,86,94,55
325,601,45,96,39,77,92
325,606,79,28,50,52,92
325,607,15,30,1,58,58
325,739,19,4,33,24,47
325,1031,41,61,32,66,15
325,1211,24,64,74,73,25
325,1360,76,92,59,13,9
325,1549,42,90,47,57,9
325,1688,54,59,96,30,56
325,2066,83,8,4,93,48
325,2134,87,45,64,24,82
325,2348,71,11,88,31,74
325,2790,22,89,89,51,93
325,2909,73,55,88,88,69
325,3352,39,45,65,48,74
325,3967,26,13,45,26,56
325,4037,60,97,6,92,28
325,4233,20,45,33,38,68
325,4808,62,35,59,96,76
416,226,99,57,94,21,87
416,560,84,70,27,2,22
417,226,3,36,38,14,85
417,422,82,70,52,51,92
417,431,99,59,46,67,98
417,433,45,27,65,66,87
417,435,4,9,53,62,55
417,974,3,35,48,65,25
417,1297,86,84,99,38,97
417,2066,30,9,20,23,91
417,3005,62,54,65,30,10
418,140,37,42,70,40,45
427,259,33,74,46,16,81
427,820,68,4,79,91,58
427,1384,73,7,62,25,97
427,1593,39,54,32,96,37
427,4175,14,46,68,35,1
427,4179,90,3,12,25,46
423,56,53,1,19,61,47
423,214,57,59,81,25,4
423,427,81,13,16,54,40
423,1384,27,95,8,73,89
423,1593,65,47,0,41,5
423,1747,54,59,45,67,16
423,1956,83,42,49,80,8
424,310,89,70,90,87,41
424,427,56,89,29,95,12
424,428,84,3,9,12,41
424,838,99,29,6,46,39
424,857,41,0,81,84,18
424,893,9,70,35,44,60
425,204,40,61,95,24,19
425,280,60,13,8,44,17
425,285,81,47,6,32,98
425,407,22,85,23,81,83
425,427,24,96,66,14,23
425,663,74,71,37,16,68
425,1165,38,30,23,43,49
425,1493,92,78,89,57,15
425,1549,55,57,29,48,64
425,1730,29,58,11,3,86
425,1777,62,21,39,41,21
425,1857,70,30,36,81,30
425,1893,80,76,78,45,70
425,1982,71,34,41,84,38
425,2160,88,96,48,54,73
425,2231,53,18,7,33,16
425,2433,65,79,51,69,88
425,2560,27,74,96,37,38
425,2565,76,69,29,17,92
425,2576,84,73,20,30,78
425,2643,99,57,6,47,40
425,2700,23,51,4,51,27
425,2708,69,24,24,25,39
425,2877,93,70,32,13,30
425,2880,12,95,66,83,73
425,2951,67,10,22,12,73
425,2963,87,76,91,47,47
425,3020,95,6,99,73,66
425,3030,28,43,67,81,64
425,3089,76,32,27,40,82
425,3351,20,80,23,79,46
425,3580,21,10,23,81,12
425,4065,84,37,88,77,54
425,4373,80,95,83,60,7
425,4530,57,74,54,86,9
425,4875,43,40,24,26,66
425,5079,44,68,76,55,37
425,5233,26,29,73,42,24
425,5321,2,98,27,65,12
425,5384,53,1,93,26,9
425,5404,98,27,88,67,36
425,5487,47,7,88,52,40
425,5798,76,39,28,17,45
425,5800,21,71,77,22,1
425,5811,84,96,30,98,11
425,5835,27,69,95,4,92
425,6241,57,37,89,82,92
425,6255,59,12,97,86,67
425,6323,63,13,78,36,30
425,6337,28,13,68,91,26
425,6424,76,12,32,70,82
425,6447,64,69,90,94,94
425,6599,17,76,60,85,4
425,6613,63,88,27,33,82
425,6725,47,66,87,49,54
425,6770,44,78,15,54,79
425,6803,31,82,75,72,71
425,6805,66,77,46,62,52
425,6809,71,57,86,94,11
425,6813,54,36,77,38,54
425,6832,36,40,97,16,72
425,6833,96,6,9,82,61
425,6855,72,65,89,12,87
425,6979,39,81,98,72,85
425,6982,22,37,5,2,87
425,7047,71,76,97,34,90
425,7054,20,3,20,50,43
425,7108,46,10,21,86,36
425,7131,33,79,26,86,86
425,7351,23,15,1,92,99
425,7422,82,10,45,87,9
425,7442,57,61,15,71,72
425,7553,85,95,76,32,4
425,7587,25,37,44,37,71
425,7632,20,0,58,29,17
425,7707,10,58,95,95,96
425,8291,57,36,9,30,18
425,8293,98,70,81,94,39
425,8295,56,84,74,19,79
426,28,84,28,1,77,49
426,32,64,99,2,20,52
426,39,66,23,82,91,32
426,49,6,32,87,38,23
426,56,41,19,37,13,65
426,75,2,34,93,55,90
426,105,14,45,1,89,99
426,151,8,97,48,1,43
426,152,78,9,77,28,40
426,178,80,55,4,0,28
426,182,28,38,20,56,42
426,192,99,1,27,50,46
426,232,86,26,99,68,39
426,236,35,47,97,49,46
426,282,32,59,47,63,57
426,299,96,76,83,94,81
426,322,9,72,7,4,73
426,341,86,92,74,47,94
426,368,52,97,11,0,41
426,427,76,80,48,42,87
426,428,70,37,76,96,33
426,431,87,48,42,15,65
426,433,27,30,64,60,70
426,435,37,73,78,44,84
426,440,93,95,88,37,81
426,477,70,4,4,88,48
426,506,75,39,96,79,88
426,514,28,77,1,77,43
426,515,13,11,4,91,3
426,517,55,22,96,52,97
426,524,18,21,3,76,79
426,538,12,78,52,10,26
426,560,62,50,76,24,91
426,566,53,7,89,8,95
426,567,1,32,46,69,56
426,586,30,86,57,64,77
426,589,53,68,29,32,12
426,592,64,83,52,57,83
426,8282,91,39,36,62,71
426,8284,1,68,37,20,15
426,8287,6,47,14,9,5
429,428,17,10,32,73,21
429,435,5,5,35,39,14
429,837,21,22,29,0,46
429,839,51,99,81,64,0
429,1049,14,97,37,39,18
430,49,14,79,53,73,82
430,108,29,89,12,1,1
430,151,60,86,19,72,31
430,431,13,2,44,46,36
430,991,58,97,54,67,29
432,36,31,26,36,46,26
432,178,13,24,1,61,38
432,308,33,16,97,5,66
432,310,97,57,51,88,65
432,317,1,86,16,81,35
432,321,59,76,44,95,98
432,332,70,56,78,8,51
432,403,96,51,32,5,78
432,407,11,35,68,7,19
432,429,17,71,5,46,51
432,433,65,40,51,77,55
432,559,76,75,76,10,4
432,618,62,50,75,54,34
432,637,91,65,40,18,23
432,664,92,73,21,40,83
432,665,4,71,91,80,6
432,675,1,75,13,80,75
432,691,37,35,78,63,0
432,697,46,89,3,97,61
432,700,58,73,94,78,47
432,715,8,85,84,97,79
432,719,84,92,81,10,68
432,722,27,7,37,51,17
432,723,28,48,38,20,83
432,743,35,13,20,46,40
432,749,98,23,16,39,16
432,765,44,64,45,70,7
432,769,92,36,38,50,20
432,798,94,18,43,47,35
432,802,15,24,30,84,95
432,813,81,53,65,9,66
432,817,85,62,11,51,52
432,837,72,59,22,63,24
432,839,58,65,48,2,70
432,844,30,70,46,58,5
432,849,99,25,81,55,87
432,861,92,33,67,95,2
432,864,78,9,26,73,53
432,868,63,25,14,57,53
432,895,12,90,96,6,54
432,960,64,25,94,54,57
432,978,44,73,56,79,95
432,993,55,44,46,88,43
432,999,17,70,94,41,91
432,1031,11,77,68,76,24
432,1039,9,99,43,93,88
432,1044,20,74,8,16,3
432,1049,40,64,1,74,26
432,1055,17,6,27,84,58
432,1103,68,52,20,38,79
432,1186,25,81,75,35,8
432,1201,61,77,96,49,76
432,1250,30,41,78,14,46
432,1285,28,90,26,87,16
432,1296,22,80,21,93,38
432,1305,84,92,61,51,77
432,1378,25,90,97,0,59
432,1402,19,77,83,11,31
432,1407,45,97,43,37,21
432,1446,94,58,32,72,17
432,1464,39,52,6,32,14
432,1524,7,6,86,2,48
432,1531,83,47,57,41,80
432,1542,2,13,15,55,20
432,1608,63,74,7,76,30
432,1621,19,4,0,79,61
432,1622,76,92,97,21,10
432,1628,80,87,17,41,5
432,1648,39,59,46,30,39
432,1661,76,83,40,24,9
432,1669,80,91,79,57,81
432,1706,92,42,0,43,74
432,1717,20,20,30,73,31
432,1723,13,0,25,79,47
432,1746,28,31,16,18,73
432,1769,72,63,39,10,34
432,1802,71,83,56,80,95
432,1808,74,18,44,33,83
432,1811,64,48,82,57,13
432,1842,52,16,16,98,15
432,1858,88,67,33,18,6
432,1888,57,40,88,26,6
432,1893,46,87,73,94,91
432,1927,65,57,45,81,77
432,1963,12,24,0,49,33
432,1964,44,87,46,23,8
432,2066,48,14,24,67,95
432,2079,59,13,80,82,52
432,2091,64,75,29,3,7
432,2117,63,75,72,92,82
432,2193,26,16,48,38,10
432,2237,4,96,44,50,61
432,2251,60,64,73,98,56
432,2257,10,19,45,55,29
432,2264,22,84,86,66,71
432,2329,97,54,4,33,98
432,2333,68,6,85,53,30
432,2375,66,77,2,16,99
432,2485,35,42,61,67,2
432,2592,11,94,36,14,11
432,2604,97,59,39,22,4
432,2643,27,78,99,35,4
432,2669,46,5,27,98,26
432,2696,64,75,39,50,52
432,2819,59,3,26,78,76
432,2851,79,46,61,18,14
432,2871,72,42,89,24,25
432,2932,8,98,12,23,27
432,2958,17,97,25,96,0
432,2963,90,54,56,27,1
432,3002,88,49,66,3,87
432,3024,33,6,56,13,24
432,3026,2,8,66,87,26
432,3027,46,99,1,85,87
432,3033,53,30,76,61,73
432,3059,83,69,63,53,75
432,3148,69,89,67,68,27
432,3310,85,14,1,3,36
432,3352,55,54,59,90,52
432,3408,71,94,84,5,92
432,3417,65,5,61,18,43
432,3447,27,46,39,95,44
432,3480,21,42,6,99,16
432,3635,18,58,37,51,0
432,3680,13,72,9,51,31
432,3796,71,60,71,69,0
432,3803,41,70,36,75,67
432,4037,5,37,18,64,0
432,4055,93,11,23,73,0
432,4124,5,3,96,23,42
432,4261,42,41,22,25,71
432,4400,34,12,52,70,9
432,4551,45,98,71,17,88
432,4578,95,98,98,40,9
432,4587,38,99,40,80,77
432,4600,70,53,13,51,56
432,4653,41,7,2,33,71
432,4666,18,34,53,30,18
432,4687,59,22,26,30,65
432,4706,92,72,89,96,57
432,4827,29,27,19,4,7
432,5073,94,41,78,41,80
432,5130,74,61,70,12,54
432,5222,52,10,34,59,25
432,5430,78,74,64,10,86
432,5459,44,23,90,49,47
432,5466,31,87,32,7,84
432,5651,26,33,21,90,56
432,5693,30,79,52,28,52
432,6227,18,22,87,23,70
432,6780,69,27,46,28,44
432,6832,46,39,0,14,32
432,6875,50,87,49,56,61
432,7443,13,92,98,38,24
432,7813,22,54,93,97,39
432,7862,84,43,61,53,66
432,7961,30,0,52,93,39
434,435,19,7,10,13,54
434,4361,67,24,13,4,71
434,5897,86,64,11,84,22
434,6832,2,75,83,96,80
434,7351,95,10,33,39,21
434,7381,68,13,6,28,91
436,232,83,92,62,52,79
437,232,20,17,64,23,1
438,178,38,37,61,15,85
412,151,48,42,29,46,10
412,178,74,15,10,90,77
412,290,19,58,61,50,62
412,403,9,22,57,66,22
412,560,61,97,83,52,16
412,681,39,87,1,51,96
412,715,86,51,19,99,70
412,838,70,92,66,76,10
412,844,92,12,1,87,19
412,859,81,60,58,57,65
412,868,72,88,43,97,9
412,937,47,39,49,50,42
412,1151,97,21,15,53,24
412,1919,98,89,90,80,25
412,2066,50,24,8,41,45
412,2120,93,65,22,20,72
412,2397,33,87,29,71,98
412,2625,35,94,43,88,59
412,3130,13,49,65,36,38
412,3813,66,6,84,93,24
412,5055,81,96,20,38,23
439,86,11,28,95,89,54
439,178,1,90,65,43,48
439,271,76,4,53,39,39
439,644,95,88,69,6,59
439,733,61,16,83,12,20
439,895,9,83,84,78,96
439,1192,0,89,86,26,75
439,2157,22,53,85,20,66
440,28,57,34,31,54,22
440,49,28,21,80,91,72
440,178,22,41,24,32,38
440,236,55,91,69,16,59
440,282,95,84,83,16,20
440,538,5,93,17,11,23
440,560,38,87,92,42,30
440,8284,65,9,77,77,84
441,178,75,13,76,99,37
443,28,10,67,31,55,79
447,28,24,64,10,93,58
447,75,16,75,81,3,82
447,350,79,14,87,34,92
447,417,23,35,75,60,95
447,514,67,42,72,51,23
447,1049,40,29,61,82,65
447,1384,44,28,16,16,63
447,1997,46,17,15,23,1
447,2685,79,70,59,41,33
447,3321,76,12,79,60,96
447,3352,55,92,61,49,50
447,4037,9,20,28,4,86
447,4735,17,94,51,10,77
447,5384,35,79,26,14,82
447,7992,61,55,6,20,58
444,28,27,25,13,83,51
444,55,13,40,86,18,8
451,28,22,21,43,74,22
448,28,49,23,34,62,71
449,28,73,16,49,31,48
449,2209,98,29,14,90,89
449,3007,9,6,62,2,40
449,3010,61,75,96,14,98
449,3548,97,0,17,38,18
449,4400,78,85,90,63,73
449,4402,64,38,32,99,86
449,4735,63,2,26,67,21
449,6221,85,93,35,81,48
446,28,12,69,62,30,8
450,28,68,79,16,3,97
211,28,68,73,65,63,81
211,517,22,89,69,49,89
453,192,89,20,9,77,87
454,8,48,15,45,48,98
454,28,72,80,84,5,77
454,49,60,92,47,22,65
454,75,93,32,57,16,5
454,192,46,56,53,40,71
454,506,18,60,11,54,13
454,517,37,89,83,43,34
