source,destination,f1,f2,f3,f4,f5
1430,1377,61,10,60,63,7
1430,1413,30,84,49,24,60
1430,1427,53,22,46,24,55
1430,1443,41,6,10,36,70
1430,1500,74,87,20,94,91
1430,1505,1,84,47,89,45
1430,1517,59,12,67,30,53
1430,1570,83,17,58,79,49
1430,1576,35,76,31,64,57
1430,1586,77,64,31,29,22
1430,1602,26,91,61,81,40
1430,1648,30,10,57,94,11
1430,1652,47,7,41,33,15
1430,1671,39,59,0,76,67
1430,1695,30,56,83,16,74
1430,1701,44,46,74,40,34
1430,1707,73,92,40,54,7
1430,1713,45,58,54,96,2
1430,1733,19,14,91,54,85
1430,1746,96,23,78,7,7
1430,1759,87,26,27,40,8
1430,1802,31,69,51,81,99
1430,1818,45,73,48,13,72
1430,1835,97,73,70,36,13
1430,1902,24,67,69,62,66
1430,1909,93,87,28,82,70
1430,1937,76,99,5,0,64
1430,1944,29,48,45,90,74
1430,1946,37,9,12,98,86
1430,1961,37,25,43,12,64
1430,1977,21,39,96,82,74
1430,1982,80,82,63,41,19
1430,2017,38,61,12,31,63
1430,2134,25,23,87,60,15
1430,2163,63,33,77,29,67
1430,2301,25,7,43,31,82
1430,2305,44,26,12,2,65
1430,2329,7,80,2,63,35
1430,2367,17,27,32,68,65
1430,2370,67,47,28,5,19
1430,2382,31,96,9,48,90
1430,2383,28,67,82,51,21
1430,2390,51,9,80,80,70
1430,2403,15,92,21,89,11
1430,2410,39,42,55,90,35
1430,2436,33,69,35,94,89
1430,2547,63,40,40,17,80
1430,2598,20,85,5,10,8
1430,2760,95,84,27,76,59
1430,2865,58,39,40,47,93
1430,3043,95,80,79,29,48
1430,3284,97,54,49,99,17
1430,3304,83,47,6,23,69
1430,3639,56,46,56,3,18
1430,3649,91,38,88,55,47
1430,3838,28,36,74,33,65
1430,3848,54,23,30,1,9
1430,3903,90,50,42,87,91
1430,4236,90,71,90,36,9
1430,4337,22,20,89,2,77
1430,4804,98,55,37,40,75
1431,53,24,29,73,24,36
1431,1056,12,64,4,72,79
1431,1312,93,92,90,40,25
1431,1363,33,41,96,80,67
1431,1377,92,2,16,83,74
1431,1393,51,28,84,84,89
1431,1404,91,25,20,38,29
1431,1473,21,53,72,23,9
1431,1481,87,41,91,56,67
1431,1550,69,49,29,78,78
1431,1625,29,38,56,94,81
1431,1645,34,46,76,49,29
1431,1652,51,11,68,9,50
1431,1678,77,49,18,20,81
1431,1802,60,20,98,88,28
1431,2134,65,79,80,17,82
1431,2301,92,82,1,98,37
1431,2553,81,45,35,80,45
1431,2590,42,48,67,86,59
1431,3251,96,45,33,81,14
1425,661,22,73,45,93,80
1425,814,96,33,69,97,76
1425,838,82,85,39,25,60
1425,889,23,78,1,60,21
1425,914,99,29,14,57,31
1425,1008,31,73,86,35,21
1425,1261,10,9,23,42,58
1425,1363,74,34,29,56,75
1425,1372,73,90,44,58,99
1425,1377,70,86,60,10,56
1425,1427,38,1,3,43,94
1425,1449,56,9,71,66,42
1425,1467,41,33,11,28,94
1425,1802,30,36,80,87,44
1425,1811,84,6,84,41,22
1425,1902,56,82,69,89,65
1425,1947,25,30,46,1,70
1425,2274,3,26,23,60,84
1425,2382,12,37,89,72,47
1425,2393,73,90,93,5,37
1425,2410,78,42,76,30,64
1425,2414,42,5,27,27,17
1425,2436,35,23,68,38,14
1425,2453,31,36,51,8,26
1425,2540,22,27,4,66,81
1425,2575,28,76,62,36,16
1425,2979,9,10,19,25,87
1425,7107,5,65,82,72,94
1426,1377,15,53,11,8,40
1426,4365,65,31,97,80,72
1426,4680,29,13,14,46,67
1426,5740,17,52,65,98,4
1427,12,84,46,91,1,9
1427,53,22,16,43,62,38
1427,61,49,77,6,4,32
1427,162,46,24,23,58,63
1427,193,58,80,93,12,83
1427,203,81,24,93,66,82
1427,272,57,41,99,86,72
1427,280,98,40,45,24,60
1427,314,33,38,4,56,52
1427,332,59,65,38,14,78
1427,384,62,5,40,92,89
1427,394,10,73,56,76,60
1427,437,80,53,96,82,74
1427,462,99,43,1,80,15
1427,477,68,34,44,73,51
1427,527,65,97,30,1,45
1427,577,34,35,51,34,73
1427,661,56,52,63,60,88
1427,676,29,82,47,86,38
1427,697,80,59,46,48,33
1427,698,49,44,11,26,99
1427,699,80,39,42,89,1
1427,700,59,23,11,44,83
1427,701,36,58,90,83,11
1427,758,40,47,37,91,51
1427,770,10,79,95,16,32
1427,785,61,23,56,79,50
1427,787,54,2,31,33,58
1427,814,44,23,24,58,34
1427,822,97,70,41,85,83
1427,829,86,71,90,24,28
1427,833,10,61,94,88,41
1427,859,56,26,77,46,6
1427,861,9,80,51,1,38
1427,869,27,63,10,18,65
1427,870,10,82,89,11,92
1427,880,31,50,43,33,75
1427,895,88,45,83,25,85
1427,896,63,44,36,51,47
1427,914,54,14,6,79,15
1427,920,96,90,11,5,24
1427,937,21,28,52,75,54
1427,950,3,72,75,49,86
1427,953,96,31,67,68,74
1427,954,66,42,67,78,85
1427,967,31,74,86,18,36
1427,976,71,32,80,78,76
1427,1008,84,94,99,28,70
1427,1011,27,56,13,23,91
1427,1014,64,5,18,25,93
1427,1022,62,65,86,27,29
1427,1041,6,58,71,99,24
1427,1044,30,93,76,39,67
1427,1054,21,19,8,27,19
1427,1056,84,37,41,1,6
1427,1059,50,81,57,45,99
1427,1064,33,55,7,27,9
1427,1065,75,71,25,83,56
1427,1066,36,84,57,85,51
1427,1086,99,62,41,11,21
1427,1099,91,74,87,83,28
1427,1101,60,64,15,64,75
1427,1111,82,75,9,49,71
1427,1129,15,21,13,26,37
1427,1142,14,79,98,99,92
1427,1146,28,97,42,49,47
1427,1147,80,22,94,93,43
1427,1158,41,59,42,42,46
1427,1162,56,64,82,57,96
1427,1174,10,31,95,37,23
1427,1178,32,65,45,31,88
1427,1179,22,42,37,16,33
1427,1183,74,0,96,78,63
1427,1189,86,20,17,76,58
1427,1199,27,89,85,58,25
1427,1207,20,75,56,1,94
1427,1211,47,32,13,65,16
1427,1214,13,56,81,75,77
1427,1242,80,84,99,29,87
1427,1243,83,73,91,88,48
1427,1247,66,99,26,40,49
1427,1250,54,7,29,51,65
1427,1261,92,89,53,75,79
1427,1265,36,64,68,30,61
1427,1272,69,91,78,12,61
1427,1277,42,57,71,63,15
1427,1294,45,88,25,8,62
1427,1298,24,88,36,78,82
1427,1301,41,10,85,84,16
1427,1303,30,72,52,87,55
1427,1312,55,57,77,31,72
1427,1325,60,31,29,21,76
1427,1337,41,21,99,11,55
1427,1355,23,76,95,34,13
1427,1357,36,35,18,82,60
1427,1363,9,97,73,71,70
1427,1368,65,34,63,29,28
1427,1370,89,19,62,26,47
1427,1372,9,90,66,87,40
1427,1376,47,84,30,0,24
1427,1377,16,79,14,14,83
1427,1381,72,2,7,40,17
1427,1389,99,86,1,74,94
1427,1393,61,91,33,51,2
1427,1400,51,40,55,47,95
1427,1413,20,33,38,34,99
1427,1425,5,21,83,52,48
1427,1433,26,55,71,25,48
1427,1442,96,52,26,68,28
1427,1443,62,37,27,50,1
1427,1447,13,51,49,50,23
1427,1455,27,39,46,92,8
1427,1458,58,52,85,12,97
1427,1460,91,33,33,30,69
1427,1466,48,13,41,60,0
1427,1471,60,79,77,94,57
1427,1476,6,87,54,13,71
1427,1481,72,58,44,58,34
1427,1486,44,79,30,88,35
1427,1491,45,50,10,55,15
1427,1492,72,43,46,20,68
1427,1494,61,57,93,41,1
1427,1495,84,8,88,93,93
1427,1500,60,32,89,50,8
1427,1505,26,48,0,55,72
1427,1512,58,87,69,71,42
1427,1517,62,13,62,49,4
1427,1519,88,92,77,23,92
1427,1524,59,11,45,81,24
1427,1529,59,49,86,38,78
1427,1532,58,86,61,59,62
1427,1543,44,46,83,36,55
1427,1548,36,34,47,87,14
1427,1549,91,32,23,26,54
1427,1550,77,73,38,41,50
1427,1558,41,61,56,31,26
1427,1567,80,91,68,30,85
1427,1570,26,92,63,73,23
1427,1571,55,26,26,28,49
1427,1574,71,54,99,49,85
1427,1575,71,9,54,29,81
1427,1583,37,62,70,34,66
1427,1585,80,24,56,76,4
1427,1586,13,80,28,39,9
1427,1592,53,47,43,39,91
1427,1595,90,22,81,69,46
1427,1597,73,0,29,86,7
1427,1598,60,36,68,23,40
1427,1600,95,62,22,24,18
1427,1601,49,10,55,46,30
1427,1602,4,11,85,49,28
1427,1612,83,80,14,12,87
1427,1614,44,56,75,19,85
1427,1615,99,65,51,51,81
1427,1617,2,84,8,65,54
1427,1621,74,95,99,9,42
1427,1624,87,72,59,0,52
1427,1635,15,85,35,44,64
1427,1639,25,80,31,84,16
1427,1641,46,5,40,95,95
1427,1643,36,63,0,58,84
1427,1645,0,53,66,24,88
1427,1646,94,51,33,96,16
1427,1648,84,81,12,82,51
1427,1651,90,58,48,33,66
1427,1656,41,6,5,99,19
1427,1657,96,62,38,90,26
1427,1662,56,50,98,66,56
1427,1663,97,41,44,43,82
1427,1665,84,83,53,98,13
1427,1668,25,42,0,59,95
1427,1671,42,75,95,94,79
1427,1677,34,20,57,88,14
1427,1678,29,26,90,47,23
1427,1679,26,31,66,52,72
1427,1695,85,71,5,12,28
1427,1701,12,15,6,45,96
1427,1705,51,45,10,47,90
1427,1707,42,94,65,61,27
1427,1712,36,23,61,53,48
1427,1713,68,92,22,51,52
1427,1714,9,40,22,94,81
1427,1733,36,93,87,45,6
1427,1741,11,87,61,58,8
1427,1746,21,95,13,5,17
1427,1755,86,17,36,12,1
1427,1759,62,49,17,86,34
1427,1768,57,1,1,33,68
1427,1769,49,13,21,85,59
1427,1777,7,30,11,0,36
1427,1800,11,81,35,67,34
1427,1802,2,67,8,78,45
1427,1808,76,34,34,39,3
1427,1809,45,19,50,31,41
1427,1810,82,72,95,54,98
1427,1811,42,78,16,21,85
1427,1814,37,79,12,83,55
1427,1818,61,18,66,28,44
1427,1821,58,31,23,98,36
1427,1823,63,75,8,71,48
1427,1826,90,61,65,32,87
1427,1828,8,14,89,71,37
1427,1829,13,74,98,74,38
1427,1831,29,83,28,75,1
1427,1834,11,78,66,0,56
1427,1836,59,66,99,12,11
1427,1841,17,21,51,33,16
1427,1843,2,65,21,76,24
1427,1848,28,22,46,0,19
1427,1857,46,47,86,83,14
1427,1898,6,85,4,3,84
1427,1902,77,25,65,92,1
1427,1907,22,91,97,87,62
1427,1908,17,33,14,4,86
1427,1909,37,34,46,82,78
1427,1910,16,99,10,25,56
1427,1917,10,61,66,73,57
1427,1923,87,13,72,32,38
1427,1929,65,58,9,97,9
1427,1933,91,42,10,25,53
1427,1944,78,79,41,22,48
1427,1946,4,30,47,45,9
1427,1947,87,57,45,33,97
1427,1950,30,65,50,12,35
1427,1955,27,35,43,73,15
1427,1961,7,99,55,83,40
1427,1962,4,35,72,34,83
1427,1970,31,44,86,78,74
1427,1971,22,58,78,94,27
1427,1977,82,37,30,69,90
1427,1982,30,29,92,11,80
1427,1988,36,81,61,2,65
1427,1990,57,64,26,90,47
1427,1996,1,54,63,97,3
1427,2000,31,37,35,15,76
1427,2003,33,15,17,43,48
1427,2015,44,64,88,28,32
1427,2029,80,45,99,3,47
1427,2031,70,94,75,52,87
1427,2044,13,62,73,70,83
1427,2050,46,0,36,18,76
1427,2052,5,30,56,29,51
1427,2056,71,93,83,83,55
1427,2059,67,53,70,60,65
1427,2060,90,4,4,86,21
1427,2061,76,3,77,51,7
1427,2068,30,49,31,93,83
1427,2069,25,27,62,7,52
1427,2073,39,33,15,28,86
1427,2074,44,47,8,96,39
1427,2075,76,80,64,26,83
1427,2080,1,56,18,64,64
1427,2088,46,61,68,32,90
1427,2090,33,32,96,41,77
1427,2091,18,42,61,63,88
1427,2094,94,99,95,41,33
1427,2097,3,58,53,18,31
1427,2102,76,76,59,61,24
1427,2106,38,94,27,16,25
1427,2109,5,40,3,52,35
1427,2118,61,15,67,37,8
1427,2133,44,93,67,69,33
1427,2134,3,20,98,34,24
1427,2135,94,75,42,91,13
1427,2137,57,43,79,0,38
1427,2138,66,14,29,25,85
1427,2139,93,12,41,99,82
1427,2143,83,30,61,55,92
1427,2148,33,19,55,54,9
1427,2149,78,35,37,77,56
1427,2151,78,17,0,60,84
1427,2157,49,83,13,26,82
1427,2159,14,94,18,24,6
1427,2163,40,76,40,68,42
1427,2165,92,38,91,19,84
1427,2174,81,15,11,17,43
1427,2179,75,46,26,12,53
1427,2183,69,49,24,9,18
1427,2190,71,60,27,70,89
1427,2191,6,70,96,68,62
1427,2203,82,14,75,76,46
1427,2204,31,37,35,83,35
1427,2206,89,62,67,58,66
1427,2215,94,5,96,50,32
1427,2216,6,5,62,44,44
1427,2236,19,2,96,65,87
1427,2240,82,72,45,19,2
1427,2256,63,15,36,68,6
1427,2269,60,56,75,91,19
1427,2273,22,5,76,98,62
1427,2274,62,84,2,9,69
1427,2283,39,50,69,94,76
1427,2301,44,35,0,76,64
1427,2303,72,53,44,7,18
1427,2304,73,44,9,72,96
1427,2305,11,32,82,46,90
1427,2307,79,98,2,28,50
1427,2313,3,57,38,39,79
1427,2335,69,24,93,55,91
1427,2337,3,5,96,31,26
1427,2340,38,57,50,69,53
1427,2343,13,20,30,19,13
1427,2351,52,27,86,43,68
1427,2356,30,77,69,58,53
1427,2362,40,13,37,35,13
1427,2366,86,82,76,24,9
1427,2367,8,6,5,13,49
1427,2370,41,73,38,15,13
1427,2371,93,38,57,27,13
1427,2376,38,4,86,48,96
1427,2378,9,8,84,52,66
1427,2379,9,10,16,57,49
1427,2382,0,66,3,90,46
1427,2383,4,21,23,70,21
1427,2386,20,76,3,77,81
1427,2388,30,50,49,8,87
1427,2390,37,22,73,47,50
1427,2391,96,24,63,82,94
1427,2393,19,45,54,36,72
1427,2404,92,12,51,80,95
1427,2405,83,3,66,82,77
1427,2408,68,45,9,80,81
1427,2410,17,82,57,85,25
1427,2414,72,9,39,77,53
1427,2428,50,16,12,96,7
1427,2435,56,68,35,14,72
1427,2436,18,35,77,25,36
1427,2438,94,3,35,27,21
1427,2439,51,5,25,99,52
1427,2440,73,0,57,79,48
1427,2442,46,18,87,37,18
1427,2445,19,3,23,96,65
1427,2447,26,31,51,71,5
1427,2450,84,85,73,10,51
1427,2451,23,26,73,12,37
1427,2453,76,72,96,28,10
1427,2454,96,47,98,53,57
1427,2468,13,71,46,67,58
1427,2469,48,9,86,63,22
1427,2470,17,35,91,47,39
1427,2476,97,11,94,32,74
1427,2480,37,89,98,19,8
1427,2483,72,68,21,93,4
1427,2490,81,12,43,40,85
1427,2494,57,10,55,98,44
1427,2501,70,82,71,40,9
1427,2506,44,13,11,51,92
1427,2520,65,40,93,68,79
1427,2521,64,3,9,78,76
1427,2527,27,74,63,74,85
1427,2532,15,47,18,19,36
1427,2535,50,9,89,25,37
1427,2537,94,90,75,26,13
1427,2546,64,97,0,13,39
1427,2557,54,11,8,24,77
1427,2559,48,75,51,97,23
1427,2562,69,93,68,91,93
1427,2566,32,77,45,65,91
1427,2578,13,65,58,5,30
1427,2581,42,66,4,65,36
1427,2582,38,71,57,91,44
1427,2585,15,89,11,41,18
1427,2593,80,98,91,97,18
1427,2594,31,75,75,40,27
1427,2620,52,68,49,72,30
1427,2632,95,83,3,44,98
1427,2638,57,8,79,45,38
1427,2657,55,62,71,58,37
1427,2673,73,24,68,52,30
1427,2676,53,94,55,41,10
1427,2685,84,85,54,28,95
1427,2695,51,16,7,93,72
1427,2700,24,66,23,49,51
1427,2704,20,62,73,98,6
1427,2707,80,47,29,6,73
1427,2711,13,17,43,9,60
1427,2714,2,46,91,75,1
1427,2716,5,53,70,0,96
1427,2720,61,99,20,15,57
1427,2721,36,82,68,46,26
1427,2725,8,53,38,20,19
1427,2729,54,66,42,32,10
1427,2745,94,27,7,30,32
1427,2751,52,65,1,88,86
1427,2753,62,29,27,24,6
1427,2755,74,28,8,97,10
1427,2756,94,6,59,98,48
1427,2770,46,40,91,19,9
1427,2772,56,84,21,82,86
1427,2773,35,33,89,20,46
1427,2774,70,0,62,31,99
1427,2775,59,34,73,55,24
1427,2776,88,50,87,50,43
1427,2779,33,51,29,24,19
1427,2780,62,64,4,35,86
1427,2803,87,7,81,51,63
1427,2819,60,57,97,71,78
1427,2823,60,42,23,0,44
1427,2828,80,20,78,92,27
1427,2841,84,33,52,98,79
1427,2842,17,67,1,76,75
1427,2854,76,30,65,50,83
1427,2865,95,28,87,97,46
1427,2871,50,30,41,65,84
1427,2873,69,17,69,81,43
1427,2874,33,40,75,5,40
1427,2877,87,37,81,83,35
1427,2881,59,9,85,26,2
1427,2883,49,79,17,38,9
1427,2895,18,59,79,67,43
1427,2919,62,65,3,28,19
1427,2977,61,3,3,69,33
1427,2979,77,44,36,38,90
1427,2983,13,17,71,99,87
1427,2985,37,37,23,50,30
1427,2990,74,8,91,95,95
1427,2999,0,71,89,13,73
1427,3027,53,85,48,5,35
1427,3049,27,30,40,90,3
1427,3051,67,65,84,15,68
1427,3063,64,33,59,92,2
1427,3064,83,33,57,26,88
1427,3101,44,32,27,15,30
1427,3102,36,82,92,76,19
1427,3112,95,29,29,0,19
1427,3116,85,7,6,77,25
1427,3137,5,15,47,70,74
1427,3140,83,47,48,30,51
1427,3150,60,17,44,82,67
1427,3151,32,93,29,86,46
1427,3153,13,61,55,15,33
1427,3156,16,40,52,36,60
1427,3160,49,87,72,78,0
1427,3170,65,0,32,38,29
1427,3175,49,53,62,22,38
1427,3182,6,27,19,99,46
1427,3191,55,27,18,95,26
1427,3216,60,78,83,52,63
1427,3222,28,33,11,33,64
1427,3226,90,11,36,70,87
1427,3245,46,53,29,87,51
1427,3251,13,13,56,86,91
1427,3258,66,76,18,13,42
1427,3265,75,14,74,0,36
1427,3290,69,76,87,24,61
1427,3304,73,64,12,99,35
1427,3307,90,92,97,22,1
1427,3316,38,11,84,19,56
1427,3322,82,66,81,82,37
1427,3333,24,33,45,43,89
1427,3351,49,24,16,50,31
1427,3362,2,29,2,13,81
1427,3388,38,47,27,90,95
1427,3405,91,50,68,37,85
1427,3415,64,81,67,65,97
1427,3443,42,80,25,47,70
1427,3449,64,73,72,95,74
1427,3453,9,90,24,79,4
1427,3456,12,65,30,59,61
1427,3457,40,72,1,70,5
1427,3460,80,16,32,52,49
1427,3465,88,2,43,59,4
1427,3466,2,41,61,54,30
1427,3483,57,65,70,1,82
1427,3489,77,77,64,98,37
1427,3493,97,18,49,87,42
1427,3516,74,37,10,73,91
1427,3527,19,76,75,39,18
1427,3532,25,15,52,67,62
1427,3537,84,46,36,59,71
1427,3546,43,74,83,7,95
1427,3558,18,17,16,34,83
1427,3569,72,5,63,65,26
1427,3597,48,89,53,47,90
1427,3627,30,12,61,31,43
1427,3629,47,15,88,36,84
1427,3631,87,69,12,16,66
1427,3637,44,25,53,63,12
1427,3649,15,32,90,74,3
1427,3653,90,17,95,65,51
1427,3665,6,17,10,79,64
1427,3704,37,56,58,87,15
1427,3706,42,21,95,55,28
1427,3716,36,3,15,3,84
1427,3755,53,16,29,75,36
1427,3771,45,38,94,10,31
1427,3780,23,49,90,4,34
1427,3782,39,2,88,13,20
1427,3800,91,2,91,26,37
1427,3832,36,97,38,69,23
1427,3840,81,45,35,96,62
1427,3844,31,55,60,75,57
1427,3845,46,68,19,3,61
1427,3848,91,29,48,6,15
1427,3851,31,15,71,29,48
1427,3855,93,39,13,56,66
1427,3864,69,93,24,34,9
1427,3865,77,5,87,76,47
1427,3872,47,54,48,6,52
1427,3873,22,61,22,67,49
1427,3879,29,37,46,96,77
1427,3892,24,39,48,73,12
1427,3903,58,20,66,62,5
1427,3906,70,85,57,28,12
1427,3916,45,99,73,62,81
1427,3957,86,71,37,92,43
1427,4001,81,79,96,66,53
1427,4016,10,87,82,21,85
1427,4021,3,24,29,96,38
1427,4064,30,77,19,3,20
1427,4065,1,76,74,27,63
1427,4067,37,63,14,71,24
1427,4073,49,93,19,93,13
1427,4102,39,69,30,98,99
1427,4106,58,34,70,29,54
1427,4113,54,95,52,48,35
1427,4124,97,41,70,55,42
1427,4152,28,14,97,59,56
1427,4162,6,98,93,43,90
1427,4169,67,90,44,18,53
1427,4175,19,76,79,85,77
1427,4180,20,91,15,93,46
1427,4220,22,42,41,0,83
1427,4227,1,62,48,94,61
1427,4270,5,65,26,57,10
1427,4290,35,9,53,79,94
1427,4303,50,60,18,28,68
1427,4365,42,22,77,74,84
1427,4485,0,13,7,92,54
1427,4516,67,2,91,34,39
1427,4527,61,22,44,25,39
1427,4550,34,60,5,31,20
1427,4569,18,73,12,16,67
1427,4596,92,99,18,60,10
1427,4635,50,19,41,66,13
1427,4646,79,88,69,84,45
1427,4680,43,56,2,24,65
1427,4702,64,70,59,86,52
1427,4705,21,60,21,13,63
1427,4717,41,28,74,5,83
1427,4723,2,94,71,53,9
1427,4746,65,55,55,25,36
1427,4784,6,76,98,61,31
1427,4804,21,47,99,15,15
1427,4820,70,36,26,55,37
1427,4831,54,36,79,48,77
1427,4835,27,60,94,93,16
1427,4836,9,5,98,86,7
1427,4837,97,72,37,87,32
1427,4841,96,66,83,26,4
1427,4863,91,11,63,35,69
1427,4865,76,88,22,21,22
1427,4901,15,97,63,33,73
1427,4934,32,3,1,28,97
1427,4997,90,88,92,65,56
1427,5037,74,15,19,42,99
1427,5047,23,92,29,22,10
1427,5051,92,55,92,69,73
1427,5065,55,72,34,4,51
1427,5069,27,28,42,40,11
1427,5075,20,64,25,50,5
1427,5112,19,18,20,61,85
1427,5113,96,88,7,35,63
1427,5150,29,73,74,85,41
1427,5155,10,32,84,37,60
1427,5173,72,12,33,28,41
1427,5192,96,63,70,72,2
1427,5213,55,45,43,29,30
1427,5254,61,36,54,73,83
1427,5382,4,5,59,77,92
1427,5401,53,89,15,27,1
1427,5542,85,37,25,62,6
1427,5638,7,43,74,39,58
1427,5798,58,24,77,50,59
1427,5806,48,75,3,8,87
1427,5923,93,2,92,74,7
1427,5937,65,98,9,71,94
1427,5968,62,95,69,70,57
1427,6017,66,49,47,85,99
1427,6083,88,81,0,60,86
1427,6199,55,19,92,7,30
1427,6248,36,28,99,45,64
1427,6263,73,5,79,71,0
1427,6306,89,14,21,37,93
1427,6484,18,93,98,77,8
1427,6508,78,42,81,15,0
1427,7110,74,66,24,29,56
1428,555,5,19,49,74,47
1428,950,18,76,11,70,58
1428,1059,87,80,62,85,66
1428,1272,90,61,58,10,6
1428,1377,11,14,22,67,59
1428,1427,18,95,21,6,52
1428,1470,59,52,86,82,24
1428,1597,18,58,35,50,69
1428,1834,98,82,59,79,66
1428,1956,88,20,43,26,76
1428,2101,43,51,19,45,33
1428,2138,83,66,30,59,11
1428,2313,91,98,90,87,0
1428,2398,3,7,56,21,25
1428,2632,57,78,76,58,32
1428,2753,51,12,98,45,87
1428,2854,32,95,79,20,13
1428,2907,11,82,82,55,67
1428,2919,44,30,36,35,96
1428,3064,74,65,33,31,96
1428,3102,42,38,43,22,12
1428,3137,70,53,63,26,35
1428,3140,97,56,70,91,88
1428,3251,48,70,1,75,53
1428,3322,60,15,22,83,51
1428,3332,81,37,62,97,13
1428,3333,28,84,41,5,32
1428,3453,82,83,30,94,63
1428,3465,18,77,2,24,52
1428,3537,24,85,25,81,25
1428,3585,72,86,29,78,99
1428,3637,86,45,3,17,78
1428,3782,15,68,46,22,21
1428,3840,29,83,31,61,42
1428,3865,84,94,81,63,39
1428,3892,13,72,79,87,64
1428,3916,26,78,6,95,18
1428,3930,62,72,1,77,97
1428,3937,25,25,18,90,65
1428,3946,38,25,39,53,20
1428,3977,70,86,7,70,61
1428,4135,51,70,78,81,24
1429,1377,87,77,81,83,36
1433,193,75,40,76,32,42
1433,332,1,2,56,27,78
1433,384,54,87,81,90,49
1433,392,47,53,37,63,92
1433,462,66,47,12,38,87
1433,527,16,38,29,74,9
1433,746,65,29,38,54,81
1433,814,75,60,94,4,46
1433,829,8,84,50,2,30
1433,838,21,78,23,87,26
1433,861,35,72,13,2,16
1433,871,49,96,47,57,82
1433,914,14,69,68,95,90
1433,953,40,67,87,17,75
1433,1008,9,91,47,16,19
1433,1064,36,79,51,56,41
1433,1065,91,75,77,7,63
1433,1129,53,47,82,41,13
1433,1133,59,29,97,69,85
1433,1135,25,70,81,34,48
1433,1158,54,59,75,87,57
1433,1189,51,24,32,2,44
1433,1211,55,33,1,91,45
1433,1312,6,11,45,78,53
1433,1363,8,31,49,54,12
1433,1368,90,24,80,99,89
1433,1370,74,24,26,47,61
1433,1372,80,16,49,84,43
1433,1376,30,38,52,28,46
1433,1393,69,9,9,50,65
1433,1434,57,13,7,16,11
1433,1435,98,86,22,8,81
1433,1440,26,68,37,59,16
1433,1461,33,18,20,33,91
1433,1471,36,70,25,22,8
1433,1481,60,86,96,5,58
1433,1495,20,57,53,54,19
1433,1501,99,3,64,29,4
1433,1505,8,58,36,72,86
1433,1508,62,78,36,57,85
1433,1512,16,73,87,48,38
1433,1529,39,98,79,80,73
1433,1543,52,80,73,51,23
1433,1549,65,35,4,83,92
1433,1559,15,79,60,71,45
1433,1562,51,50,17,69,53
1433,1567,94,41,29,81,86
1433,1570,28,57,20,25,90
1433,1571,63,95,34,59,81
1433,1587,4,77,64,9,2
1433,1635,39,55,20,19,67
1433,1641,45,23,29,55,62
1433,1645,14,95,22,86,11
1433,1665,8,39,66,62,74
1433,1668,77,82,98,42,79
1433,1678,51,22,62,41,55
1433,1701,58,48,68,43,15
1433,1705,59,99,45,33,52
1433,1716,50,55,15,94,82
1433,1719,45,36,71,17,75
1433,1746,39,3,95,33,83
1433,1753,16,91,65,69,15
1433,1755,19,92,16,72,80
1433,1759,33,66,67,91,28
1433,1811,0,24,38,3,83
1433,1814,20,18,4,67,2
1433,1818,28,82,63,79,48
1433,1902,49,58,58,54,88
1433,1947,75,92,20,39,40
1433,2028,16,8,85,54,18
1433,2080,7,80,53,66,36
1433,2287,30,66,52,51,13
1433,2390,71,90,37,78,59
1433,2410,24,34,0,34,26
1433,2450,45,44,65,88,35
1433,2578,17,39,38,47,1
1433,2871,83,88,89,12,82
1433,7107,69,65,9,91,11
1433,7109,69,93,20,82,40
1432,1434,39,14,8,23,58
1432,1440,27,76,74,95,25
1432,3879,35,56,3,16,32
1432,4365,55,14,73,47,82
1432,4919,87,47,25,57,93
1432,5380,72,76,11,79,73
1436,1440,12,79,52,41,69
1437,1440,70,33,51,26,1
1438,967,48,76,36,30,25
1438,1440,29,71,76,12,96
1438,3565,63,98,64,0,14
1442,746,99,27,32,90,1
1442,914,96,53,43,14,87
1442,1111,99,1,71,36,11
1442,1617,56,64,14,47,51
1442,1662,2,68,7,49,32
1442,2139,86,26,2,57,24
1442,2191,54,26,30,33,64
1442,6765,31,40,12,66,49
1443,679,20,3,92,89,44
1443,697,34,84,50,94,71
1443,746,45,36,85,32,5
1443,861,95,75,90,12,63
1443,914,57,51,90,28,14
1443,1008,23,99,92,83,24
1443,1207,91,76,14,66,32
1443,1265,71,53,40,32,89
1443,1337,26,46,58,20,38
1443,1500,57,11,38,28,17
1443,1574,78,48,93,32,92
1443,1602,40,45,78,43,76
1443,1705,87,85,5,23,10
1443,1710,51,15,2,33,19
1443,1755,78,61,43,21,66
1443,1759,56,73,14,60,2
1443,1907,74,21,81,38,56
1443,1909,81,75,95,12,37
1443,1912,29,48,0,15,60
1443,1947,71,60,47,79,9
1443,2064,79,30,87,74,2
1443,2138,61,92,44,27,81
1443,2179,54,12,2,59,50
1443,2283,27,5,6,5,95
1443,2351,93,29,61,78,71
1443,2371,81,68,56,38,79
1443,2382,12,19,4,65,35
1443,2423,77,64,90,49,34
1443,2438,33,50,97,59,21
1443,2450,64,32,62,33,54
1443,2468,18,20,69,17,30
1443,2479,95,13,49,22,45
1443,2571,90,1,74,58,8
1443,2636,21,53,26,39,82
1443,2695,84,69,35,34,71
1443,2772,53,44,20,53,37
1443,2779,43,5,96,61,87
